,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
536,2013-04-25,50.5,52.0,52.4,50.5,2775769,0.0,3.77,3.11,1.57,2.41
537,2013-04-26,53.13,51.2,53.74,50.62,3608150,0.0,6.0,-1.54,-0.8,3.13
538,2013-04-29,51.76,54.94,54.99,51.2,3624191,0.0,7.4,7.3,3.74,3.14
539,2013-04-30,56.0,53.99,58.18,53.76,5511354,0.0,8.05,-1.73,-0.95,4.77
540,2013-05-01,55.99,53.28,55.99,53.0,2728296,0.0,5.54,-1.32,-0.71,2.36
541,2013-05-02,53.85,54.11,55.27,53.7,3036549,0.0,2.95,1.56,0.83,2.63
542,2013-05-03,56.47,54.55,56.47,54.5,3377103,0.0,3.64,0.81,0.44,2.92
543,2013-05-06,56.39,59.5,59.66,55.5,4356096,0.0,7.63,9.07,4.95,3.77
544,2013-05-07,62.0,55.51,62.37,55.12,9975190,0.0,12.18,-6.71,-3.99,8.63
545,2013-05-08,57.5,55.78,58.2,55.71,4803842,0.0,4.49,0.49,0.27,4.16
546,2013-05-09,70.12,69.4,75.77,63.69,28509826,0.0,21.66,24.42,13.62,24.67
547,2013-05-10,69.65,76.76,81.0,69.25,25054931,0.0,16.93,10.61,7.36,21.68
548,2013-05-13,80.99,87.8,88.0,79.15,22162128,0.0,11.53,14.38,11.04,19.18
549,2013-05-14,94.22,83.24,97.12,81.15,37080213,0.0,18.19,-5.19,-4.56,32.09
550,2013-05-15,81.8,84.84,86.88,78.11,15249003,0.0,10.54,1.92,1.6,13.2
551,2013-05-16,94.7,92.24,95.0,88.66,21447804,0.0,7.47,8.72,7.4,18.56
552,2013-05-17,92.5,91.5,94.44,87.5,18961799,0.0,7.52,-0.8,-0.74,16.41
553,2013-05-20,91.12,89.94,92.5,88.63,8249644,0.0,4.23,-1.7,-1.56,7.14
554,2013-05-21,88.5,87.59,89.99,85.28,8990348,0.0,5.24,-2.61,-2.35,7.78
555,2013-05-22,86.37,87.24,90.96,85.5,8550381,0.0,6.23,-0.4,-0.35,7.4
556,2013-05-23,84.8,92.73,93.01,83.05,11981751,0.0,11.42,6.29,5.49,10.37
557,2013-05-24,92.6,97.08,97.95,92.0,16029368,0.0,6.42,4.69,4.35,13.87
558,2013-05-28,101.55,110.33,110.75,100.3,19494926,0.0,10.76,13.65,13.25,16.87
559,2013-05-29,113.55,104.63,114.9,99.0,25022331,0.0,14.41,-5.17,-5.7,21.65
560,2013-05-30,102.46,104.95,109.54,101.2,16104230,0.0,7.97,0.31,0.32,13.94
561,2013-05-31,106.26,97.76,106.44,97.73,15051371,0.0,8.3,-6.85,-7.19,13.03
562,2013-06-03,97.62,92.59,97.62,88.25,19093111,0.0,9.58,-5.29,-5.17,16.52
563,2013-06-04,92.75,94.84,96.42,92.4,8824560,0.0,4.34,2.43,2.25,7.64
564,2013-06-05,93.66,95.37,97.97,89.11,12168910,0.0,9.34,0.56,0.53,10.53
565,2013-06-06,95.25,97.35,99.27,95.11,9494955,0.0,4.36,2.08,1.98,8.22
566,2013-06-07,98.0,102.04,102.9,96.7,10683542,0.0,6.37,4.82,4.69,9.25
567,2013-06-10,98.93,100.05,102.52,98.57,9194335,0.0,3.87,-1.95,-1.99,7.96
568,2013-06-11,98.18,94.47,98.68,94.05,7381945,0.0,4.63,-5.58,-5.58,6.39
569,2013-06-12,96.8,97.73,100.48,95.75,9180478,0.0,5.01,3.45,3.26,7.94
570,2013-06-13,99.0,98.18,99.28,95.12,5956014,0.0,4.26,0.46,0.45,5.15
571,2013-06-14,100.0,100.3,102.52,99.33,6552183,0.0,3.25,2.16,2.12,5.67
572,2013-06-17,103.6,102.2,104.75,101.2,7056977,0.0,3.54,1.89,1.9,6.11
573,2013-06-18,101.75,103.39,103.98,99.2,8778395,0.0,4.68,1.16,1.19,7.6
574,2013-06-19,102.06,104.68,106.67,102.01,8562510,0.0,4.51,1.25,1.29,7.41
575,2013-06-20,104.65,100.65,107.13,99.45,10096337,0.0,7.34,-3.85,-4.03,8.74
576,2013-06-21,103.7,99.55,103.7,97.5,11594501,0.0,6.16,-1.09,-1.1,10.03
577,2013-06-24,96.5,101.49,102.87,95.3,7106849,0.0,7.6,1.95,1.94,6.15
578,2013-06-25,103.1,102.4,104.2,100.55,5840192,0.0,3.6,0.9,0.91,5.05
579,2013-06-26,103.8,105.72,105.87,102.66,6575459,0.0,3.13,3.24,3.32,5.69
580,2013-06-27,106.75,109.25,110.25,106.13,8732826,0.0,3.9,3.34,3.53,7.56
581,2013-06-28,108.57,107.36,109.44,106.71,5308744,0.0,2.5,-1.73,-1.89,4.59
582,2013-07-01,109.36,117.18,117.77,109.15,10842551,0.0,8.03,9.15,9.82,8.93
583,2013-07-02,118.25,117.82,121.89,115.5,12055491,0.0,5.45,0.55,0.64,9.93
584,2013-07-03,118.0,115.24,119.25,114.27,4806562,0.0,4.23,-2.19,-2.58,3.96
585,2013-07-05,118.32,120.09,120.28,115.7,6794202,0.0,3.97,4.21,4.85,5.6
586,2013-07-08,121.37,121.61,122.18,118.82,7782519,0.0,2.8,1.27,1.52,6.41
587,2013-07-09,124.64,123.45,125.32,121.91,8560046,0.0,2.8,1.51,1.84,7.05
588,2013-07-10,123.19,122.27,123.25,120.79,5514047,0.0,1.99,-0.96,-1.18,4.54
589,2013-07-11,124.88,125.61,126.09,122.35,7464468,0.0,3.06,2.73,3.34,6.15
590,2013-07-12,125.5,129.9,129.94,124.51,11294315,0.0,4.32,3.42,4.29,9.3
591,2013-07-15,133.03,127.26,133.26,126.82,9895047,0.0,4.96,-2.03,-2.64,8.15
592,2013-07-16,126.28,109.05,126.32,107.3,32271977,0.0,14.95,-14.31,-18.21,26.58
593,2013-07-17,106.52,120.25,121.62,104.5,25874233,0.0,15.7,10.27,11.2,21.31
594,2013-07-18,120.97,119.03,122.73,116.18,11336469,0.0,5.45,-1.01,-1.22,9.34
595,2013-07-19,118.5,119.68,120.55,116.51,5869290,0.0,3.39,0.55,0.65,4.83
596,2013-07-22,119.89,122.43,126.68,119.88,9778349,0.0,5.68,2.3,2.75,8.05
597,2013-07-23,124.0,122.74,125.56,121.82,7711302,0.0,3.05,0.25,0.31,6.35
598,2013-07-24,124.47,121.7,124.5,119.56,6840551,0.0,4.02,-0.85,-1.04,5.63
599,2013-07-25,120.4,124.07,124.75,120.19,5271273,0.0,3.75,1.95,2.37,4.34
600,2013-07-26,128.14,129.39,130.68,126.61,9614759,0.0,3.28,4.29,5.32,7.92
601,2013-07-29,129.32,134.62,135.37,128.25,9665282,0.0,5.5,4.04,5.23,7.96
602,2013-07-30,134.8,131.74,137.49,128.18,13107184,0.0,6.92,-2.14,-2.88,10.79
603,2013-07-31,132.57,134.28,134.97,131.45,6330215,0.0,2.67,1.93,2.54,5.21
604,2013-08-01,135.0,135.55,136.52,132.63,5295324,0.0,2.9,0.95,1.27,4.36
605,2013-08-02,134.59,138.0,138.25,133.61,6212305,0.0,3.42,1.81,2.45,5.12
606,2013-08-05,140.01,144.68,144.89,139.65,10145356,0.0,3.8,4.84,6.68,8.35
607,2013-08-06,144.75,142.15,145.73,141.1,9213931,0.0,3.2,-1.75,-2.53,7.59
608,2013-08-07,141.89,134.23,141.95,132.36,15482909,0.0,6.75,-5.57,-7.92,12.75
609,2013-08-08,154.35,153.48,158.88,150.46,27210208,0.0,6.27,14.34,19.25,22.4
610,2013-08-09,152.4,153.0,155.95,151.25,8912212,0.0,3.06,-0.31,-0.48,7.34
611,2013-08-12,149.43,147.38,150.5,142.05,14861642,0.0,5.52,-3.67,-5.62,12.24
612,2013-08-13,149.5,145.43,149.84,144.45,8708923,0.0,3.66,-1.32,-1.95,7.17
613,2013-08-14,142.72,139.36,144.84,138.05,11665390,0.0,4.67,-4.17,-6.07,9.61
614,2013-08-15,136.43,139.67,143.6,135.0,10120706,0.0,6.17,0.22,0.31,8.33
615,2013-08-16,141.63,142.0,143.9,140.97,7064988,0.0,2.1,1.67,2.33,5.82
616,2013-08-19,143.42,144.9,147.38,142.83,8017233,0.0,3.2,2.04,2.9,6.6
617,2013-08-20,148.65,149.58,149.78,147.0,6368878,0.0,1.92,3.23,4.68,5.24
618,2013-08-21,150.0,147.86,150.31,146.25,6232555,0.0,2.71,-1.15,-1.72,5.13
619,2013-08-22,149.22,157.1,157.48,148.14,10530624,0.0,6.32,6.25,9.24,8.67
620,2013-08-23,157.0,161.84,162.3,155.0,12879291,0.0,4.65,3.02,4.74,10.6
621,2013-08-26,165.15,164.22,173.0,160.25,24029215,0.0,7.88,1.47,2.38,19.79
622,2013-08-27,162.3,167.01,168.8,160.95,17483652,0.0,4.78,1.7,2.79,14.4
623,2013-08-28,169.06,166.45,171.5,163.25,14692999,0.0,4.94,-0.34,-0.56,12.1
624,2013-08-29,164.21,166.06,167.75,162.51,9392908,0.0,3.15,-0.23,-0.39,7.73
625,2013-08-30,166.37,169.0,169.21,163.96,9579356,0.0,3.16,1.77,2.94,7.89
626,2013-09-03,173.4,168.94,173.7,166.4,12000708,0.0,4.32,-0.04,-0.06,9.88
